"objectid","stationcode","sampleid","mmi_score","clinger_percenttaxa","clinger_percenttaxa_predicted","clinger_percenttaxa_score","coleoptera_percenttaxa","coleoptera_percenttaxa_predict","coleoptera_percenttaxa_score","taxonomic_richness","taxonomic_richness_predicted","taxonomic_richness_score","ept_percenttaxa","ept_percenttaxa_predicted","ept_percenttaxa_score","shredder_taxa","shredder_taxa_predicted","shredder_taxa_score","intolerant_percent","intolerant_percent_predicted","intolerant_percent_score","lastupdatedate","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
4169,"111WE0816","111WE0816_08142001_BMI_CSBP_Trans_1",1.0255623,0.54987445,0.59201439,0.647465,0.12422461,0.11933808,0.62361371,47.55,38.3192,0.91991024,0.5057511,0.49809243,0.76144509,3.9,5.10816667,0.36036123,0.2933,0.25526744,0.55162469,"","human","SMC","2018-09-05 00:00:00","false","{CA1FA7EA-8697-4CAA-8070-02F10175E148}",NA,NA,NA,NA,NA,NA,NA,NA,NA
766,"114WER118","114WER118_08202008_BMI_RWB_1",0.91093889,0.54734101,0.52912101,0.74492157,0.09074567,0.1130046,0.49808679,41.25,39.0314,0.73081917,0.54078158,0.47676659,0.86663727,2.95,3.8749,0.40539009,0.05555048,0.20907041,0.18665272,"","machine","SWAMP","2011-07-07 00:00:00","false","{63C9C72D-D7A1-48EF-B91E-F0F1F1AACA62}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8566,"904ENCGVR","904ENCGVR_05252000_BMI_CSBP_Trans_1",0.30476051,0.16785714,0.3401004,0.43740148,0,0.13692913,0,14.4,26.84403333,0.33542644,0,0.39874259,0.00287479,0,2.0907,0.22007127,0,0.17139553,0.15259368,"","human","SMC","2018-09-05 00:00:00","true","{D4247289-B28A-4C67-9EFC-B70BFEA47484}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4735,"206CALASC","206CALASC_05042004_BMI_CSBP_Trans_1",1.06551922,0.70916855,0.54584181,0.97920947,0.10235554,0.11117939,0.56021375,33.3,40.69466667,0.47158772,0.63490398,0.50434027,0.99085412,2.4,3.6085,0.36030824,0.3058,0.21466208,0.65280828,"","human","SMC","2018-09-05 00:00:00","false","{5F887C4C-CE68-4E8F-BC37-92D7D6070504}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3517,"519WE0624","519WE0624_08222001_BMI_TRC_1",0.50048558,0.18181818,0.42704924,0.3195561,0,0.10828919,0.10026282,21,34.52026667,0.30640472,0.42857143,0.43570979,0.73382562,0,1.99863333,0.23470644,0,0.15117356,0.19112334,"","machine","SWAMP","2012-10-04 00:00:00","false","{20E2CB77-47A5-4520-8E06-1B449FCF4899}",NA,NA,NA,NA,NA,NA,NA,NA,NA
624,"111WER159","111WER159_10192009_BMI_RWB_1",1.10340254,0.56784162,0.60511754,0.6553184,0.17041473,0.1366052,0.75736043,48.65,46.7794,0.721435,0.49043219,0.52456467,0.68343962,7.95,6.85963333,0.7257425,0.4655,0.39450265,0.61443371,"","machine","SWAMP","2011-07-07 00:00:00","false","{44A48F9C-22AD-4541-B1C2-B17D139758D6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2242,"540SED003","540SED003_08302011_BMI_RWB_1",1.08552613,0.73368593,0.57491035,0.97186121,0,0.01501853,0.53156809,23.45,28.0484,0.54699187,0.62470356,0.58428334,0.82259632,2,2.66623333,0.44650847,0.39031441,0.23722662,0.77084363,"","machine","SWAMP","2013-06-07 00:00:00","false","{1AA27E3F-BFB7-4126-A859-9B2A85A4439C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3244,"111WER003","111WER003_09212004_BMI_TRC_1",1.12672615,0.71037634,0.5747045,0.93455815,0.18997748,0.15411536,0.76685206,36.85,37.79393333,0.64553826,0.48851351,0.53052407,0.66873474,5,4.8756,0.57218975,0.3654,0.27167247,0.65774236,"","machine","SWAMP","2012-03-08 00:00:00","false","{00712796-05F4-46A8-85EC-240B6F8866F5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,"309CAW174","309CAW174_05202003_BMI_RWB_1",0.88206592,0.46428571,0.63519879,0.43954917,0.09105114,0.18086344,0.18570427,32.95,28.54086667,0.78988912,0.51595644,0.44471603,0.8801239,2,1.79316667,0.58529358,0.0934,0.11229875,0.44315139,"","machine","SWAMP","2012-10-04 00:00:00","false","{43BA7C04-4DDB-4744-A319-F1276B578174}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10363,"907M23330","907M23330_06092016_BMI_RWB_1",0.98845258,0.18999055,0.33394915,0.4830696,0.16957604,0.07144083,1,32.6,20.82636667,0.98848031,0.20450299,0.34380173,0.48714101,0,0.85916667,0.41583924,0.0105,0.07825872,0.3500567,"2018-01-11 14:31:20.983","human","SMC","2018-09-05 00:00:00","true","{32A7B1D6-555A-4F5D-A5C5-3393B1D79887}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3174,"105WE0811","105WE0811_07312001_BMI_TRC_1",0.91365401,0.71581996,0.67780464,0.7768829,0.07577429,0.12303302,0.38248188,39.6,38.84566667,0.69133374,0.60103239,0.61693492,0.71746681,3,5.5175,0.15222595,0.5063,0.37866516,0.72234719,"","machine","SWAMP","2012-10-04 00:00:00","false","{CEF6DAF4-1260-4784-BF59-485C4D227E2F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2854,"902ASTRLC","902ASTRLC_04032013_BMI_RWB_1",0.96626573,0.31594684,0.27479476,0.78194748,0.05985795,0.16324637,0.12292513,30.95,22.59483333,0.8962979,0.44704145,0.40070001,0.8336486,2.8,2.72596667,0.56418332,0.1306187,0.15013108,0.4419822,"","machine","SWAMP","2014-12-03 00:00:00","true","{A1344B01-4088-449C-94A2-D251FD1A8873}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,"305PAC","305PAC_05022005_BMI_RWB_1",0.41712521,0.4,0.49294206,0.56544042,0,0.14239702,0,12,33.74513333,0.08461287,0.25,0.42340276,0.42348397,0,1.7061,0.28120836,0.00200401,0.13958417,0.21702334,"","machine","SWAMP","2012-03-08 00:00:00","false","{E8F12047-E1B5-48A8-8FD0-16B6942CE2E8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"105WE1091","105WE1091_07142015_BMI_RWB_1",0.92051101,0.47570874,0.62325458,0.47727769,0.08483413,0.08617115,0.59483455,31.8,32.5706,0.65021237,0.64156067,0.68786509,0.66072001,2.8,2.57753333,0.5877787,0.43278001,0.42302156,0.49775299,"","machine","SWAMP","2017-08-03 00:00:00","false","{0CBE046C-732A-4DFB-95AD-B91B93A42E27}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,"408BA0036","408BA0036_05052008_BMI_RWB_1",0.42343167,0,0.27952141,0.26419124,0,0.07590946,0.24999423,8.25,25.48573333,0.2062134,0.20406746,0.3553446,0.46478266,0,2.3674,0.17608626,0,0.12853127,0.23426453,"","machine","SWAMP","2011-07-07 00:00:00","true","{4B07E3C8-4A92-4026-9DC7-4C22774A132C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
810,"202BUT050","202BUT050_06162009_BMI_RWB_1",1.10706337,0.38623664,0.4007546,0.69206318,0.17093629,0.14168484,0.73628278,41.8,37.90786667,0.77594769,0.46794307,0.49686357,0.69316805,7.8,5.81346667,0.86819966,0.19740572,0.23587515,0.40586266,"","machine","SWAMP","2011-07-07 00:00:00","false","{2DAF5FD6-3EC2-4030-95CB-02A1F0C32835}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2247,"540SSJ200","540SSJ200_06242014_BMI_RWB_1",0.69530311,0.4004386,0.67835208,0.26678738,0.14116158,0.05339868,1,26.9,29.33013333,0.60546138,0.28632886,0.56961923,0.21837269,1.8,1.9451,0.52934927,0.0076,0.28986212,0,"","machine","SWAMP","2016-08-04 00:00:00","false","{02421837-3885-407C-A7F8-43A179A08D37}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9068,"SGUT503","SGUT503_07082015_BMI_RWB_1",1.07753332,0.55404154,0.5180147,0.77367231,0.09690024,0.05872236,0.77756067,37.6,22.5749,1,0.38554491,0.49974517,0.5339887,3,2.29703333,0.66416032,0.11437415,0.20269974,0.31086988,"","human","SMC","2018-09-05 00:00:00","false","{943AEC0C-AE8B-4067-AC6D-57340E31B1E5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9221,"SMC01640","SMC01640_06302015_BMI_RWB_1",0.32132915,0,0.30888307,0.2167842,0,0.09824645,0.14670278,6.85,25.61016667,0.16510552,0,0.33878704,0.11478511,0,1.8243,0.26241896,0,0.09140458,0.30500337,"","human","SMC","2018-09-05 00:00:00","false","{A3B76167-3E99-4BAA-887A-966616ECA561}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,"519PS0253","519PS0253_07232009_BMI_RWB_2",0.14296494,0,0.41373287,0.04749475,0,0.11423638,0.07276163,16.35,33.75123333,0.20175053,0,0.42382615,0,0,3.08753333,0.06161186,0,0.17008682,0.15508723,"","machine","SWAMP","2011-07-07 00:00:00","false","{361F4D50-5CE7-401D-85EE-701A4242EAB5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3395,"315CE0584","315CE0584_06072006_BMI_TRC_1",1.13279611,0.375,0.40117865,0.67323595,0.08333333,0.09003748,0.57001574,36,28.52466667,0.8725723,0.47222222,0.43332478,0.81975398,3,2.5774,0.61959245,0.33195876,0.20906329,0.7133171,"","machine","SWAMP","2013-12-05 00:00:00","false","{A7214E49-40DF-40C7-B218-DE4CE6A650FA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9048,"SGUR010","SGUR010_06182010_BMI_RWB_1",0.85766927,0.34863636,0.3484742,0.71576557,0.05269231,0.07275122,0.50826021,14,18.62606667,0.54624581,0.35462454,0.39037166,0.6804258,1,1.61273333,0.45501297,0.00501002,0.08535687,0.32607207,"","human","SMC","2018-09-05 00:00:00","false","{A9AC2D3C-2EFD-4F27-B698-DE6D020FE3B3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,"519PS0402","519PS0402_09282010_BMI_RWB_2",0.21987413,0,0.42459102,0.02996329,0.0546201,0.11703204,0.31240992,16.3,33.72113333,0.2012139,0.06152486,0.43183305,0.05594916,0,3.0707,0.06428773,0,0.16505035,0.1646834,"","machine","SWAMP","2012-03-08 00:00:00","false","{E4174724-458B-4F23-9C76-23C438DD5860}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5942,"509DCPWxx","509DCPWxx_10071997_BMI_CSBP_Trans_1",0.79388193,0.7026884,0.68211681,0.74871843,0.10465393,0.1354301,0.45870109,37.3,39.31423333,0.61667654,0.49319078,0.56434152,0.614343,1,2.76,0.27264026,0.1599,0.26424571,0.28034616,"","human","SMC","2018-09-05 00:00:00","false","{880E7915-0C2B-47E7-A9F8-92D4DA3AA216}",NA,NA,NA,NA,NA,NA,NA,NA,NA
460,"106WE0505","106WE0505_10042001_BMI_RWB_1",1.13071147,0.575,0.65388131,0.58814275,0.13333333,0.0961624,0.77290432,45,37.74496667,0.86663169,0.6,0.61955625,0.71064694,5,3.39263333,0.80792627,0.338,0.31951477,0.51438044,"","machine","SWAMP","2012-10-04 00:00:00","false","{819CE4FC-93EA-4941-8164-8DD5F26E04E2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3293,"114WE1048","114WE1048_08082002_BMI_TRC_1",0.51007035,0.45454545,0.5516309,0.55875054,0.08333333,0.11060848,0.47489066,24,39.48236667,0.25349471,0.25,0.48544355,0.30768142,1,3.1491381,0.21078179,0.01232033,0.20271375,0.1163963,"","machine","SWAMP","2012-10-04 00:00:00","false","{A363E8DC-263C-4E09-A4FD-F720221F171F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2083,"527PS0388","527PS0388_09022009_BMI_RWB_1",1.13576873,0.45286161,0.53256799,0.5868106,0.10384031,0.13368063,0.46302864,45.25,35.1784,0.94258326,0.56151779,0.52608417,0.81328858,6.6,3.92263333,0.97801645,0.1805,0.171682,0.49596111,"","machine","SWAMP","2011-07-07 00:00:00","false","{2FBC7A68-EDC0-47B1-A5A3-5454DEF5443A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9087,"SMC00206","SMC00206_05182009_BMI_RWB_1",0.45543964,0.17833333,0.40935989,0.34249055,0,0.15267221,0,14.55,27.55166667,0.32038929,0.13054945,0.41804616,0.21052135,1.85,1.2218,0.6522752,0,0.15151902,0.19046512,"","human","SMC","2018-09-05 00:00:00","false","{33667833-D6C4-4F9A-81AE-13255FA55BDF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7414,"603PNC001","603PNC001_09152006_BMI_RWB_1",1.19112977,0.57648718,0.68473696,0.54072472,0,0.0641616,0.30431907,29.5,28.91673333,0.68672076,0.70004926,0.52005237,1,4.8,2.2578,0.95652998,0.5828,0.27070368,1,"","human","SMC","2018-09-05 00:00:00","false","{FA3A4E86-1C12-4AD7-88BA-AB0CA5EFF062}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2087,"527PS1412","527PS1412_08082013_BMI_RWB_1",1.10944373,0.63897638,0.59029604,0.79410253,0.12192896,0.12620365,0.58125011,44.3,34.54546667,0.93403324,0.57781351,0.56658923,0.76810051,3.5,3.81526667,0.50229911,0.22878961,0.16499609,0.60070798,"","machine","SWAMP","2015-02-04 00:00:00","false","{C5F3F86D-4892-4AA2-8CEB-D486ED03D4FB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5650,"404SMB017","404SMB017_03042003_BMI_CSBP_Trans_1",1.0883238,0.19582257,0.35015903,0.46631361,0.11613955,0.10035355,0.67401542,29.2,25.49446667,0.77091583,0.3651827,0.39073506,0.69945487,4,2.17756667,0.84211387,0.2217,0.1330343,0.64809787,"","human","SMC","2018-09-05 00:00:00","true","{C21F6D59-DABA-4F0B-B706-845A717A8151}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,"314WE0677","314WE0677_07232008_BMI_RWB_1",1.00160828,0.36481938,0.55785167,0.40383571,0.15372186,0.09712188,0.86274877,36.75,35.14176667,0.71436002,0.37425777,0.43305209,0.63740694,3,1.3955,0.80747057,0.1524407,0.22110207,0.34833684,"","machine","SWAMP","2015-02-04 00:00:00","false","{643BC52E-44AB-4C7C-B1A4-08A09A1383EB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
790,"201RDW080","201RDW080_04202009_BMI_RWB_1",0.85716125,0.56307326,0.57428197,0.69740627,0.11831455,0.10018605,0.68484771,33.4,40.06746667,0.4911974,0.54497931,0.49389561,0.84250031,3,4.15533333,0.36875976,0.1064,0.28169875,0.14515675,"","machine","SWAMP","2012-03-07 00:00:00","false","{0C5802E8-6FD5-48BE-BDD0-FEC236C40684}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3238,"111WE1071","111WE1071_06262002_BMI_TRC_1",0.76169292,0.28571429,0.39199341,0.54390651,0.05882353,0.11787961,0.32792821,17,26.0445,0.42709829,0.41176471,0.39690091,0.77489385,1,1.74486667,0.43400869,0.09287257,0.15420626,0.36229855,"","machine","SWAMP","2012-10-04 00:00:00","false","{4103C07E-9C87-43A3-95BE-FBAC304D1E56}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1621,"511PTCUCD","511PTCUCD_10182004_BMI_RWB_1",0.68073637,0.5,0.49383688,0.72545465,0.12,0.10672843,0.66238812,25,36.72406667,0.35484107,0.2,0.41048895,0.35426055,0,1.67916667,0.28548976,0,0.15562194,0.18264769,"","machine","SWAMP","2016-02-05 00:00:00","false","{13B271F4-67F0-4972-8602-4E55FBBF05A0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4012,"106WE0587","106WE0587_08162000_BMI_CSBP_Trans_1",0.89045303,0.64580401,0.57329569,0.83257494,0.17737861,0.13744129,0.78569673,39.65,41.16086667,0.63025033,0.45980884,0.49887851,0.67422406,4.85,6.42493333,0.30205898,0.1913,0.37428604,0.13050986,"","human","SMC","2018-09-05 00:00:00","false","{B8167C19-DE3A-4EDF-ACBE-20F474FEFEFE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"801CCWFAC","801CCWFAC_06132005_BMI_CSBP_Comp_1",1.00252517,0.3,0.32949288,0.66788483,0.09090909,0.04257962,0.82450399,11,15.22126667,0.55716166,0.36363636,0.33266569,0.80495823,1,1.00796667,0.55114837,0.002,0.0582647,0.37195668,"","machine","SWAMP","2012-03-08 00:00:00","true","{4B941A0B-BB9E-45B4-B4DF-777ECD539981}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2802,"901NP9FLC","901NP9FLC_03272014_BMI_RWB_1",1.02623656,0.27793012,0.35769249,0.58672021,0.30627141,0.16608852,1,23.15,24.49016667,0.63485343,0.40420619,0.38020224,0.79195446,2.55,2.69553333,0.52928039,0.04417902,0.12553352,0.32415215,"","machine","SWAMP","2016-07-08 00:00:00","false","{D2A6B15F-E6A6-4910-9350-EFB84AD787AE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10165,"801RB8026","801RB8026_05312009_BMI_RWB_1",0.53613435,0.5,0.36078432,0.94027999,0,0.14705232,0,8.85,26.4277,0.19699193,0.21388889,0.41114088,0.37896808,1,2.37653333,0.3335972,0,0.16206581,0.17036995,"2017-04-04 16:00:20.683","human","SMC","2018-09-05 00:00:00","true","{C6055DD4-C6CB-4A32-938F-0D1764DA82D3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7645,"631WWK006","631WWK006_07172002_BMI_SNARL_1",1.01493467,0.61911448,0.6512039,0.66369248,0.00869261,0.02396602,0.53038945,39,33.69446667,0.81406145,0.56127288,0.59222236,0.68938086,2.25,1.6054,0.65488219,0.41888998,0.4226648,0.47196756,"","human","SMC","2018-09-05 00:00:00","false","{6FE8C7B3-E411-40A6-85AC-EFCE96AC6AA8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2978,"905SDBDN9","905SDBDN9_03292016_BMI_RWB_1",0.65561695,0.15352564,0.27639865,0.5171142,0.14979145,0.14927242,0.6034174,18.3,24.42403333,0.50585163,0.16157658,0.39538088,0.31074118,0,1.68026667,0.2853149,0.0066616,0.12798914,0.24799006,"","machine","SWAMP","2018-05-03 00:00:00","true","{3155CD90-BD38-4A89-A2B0-2751FB838A45}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8986,"412WE0552","412WE0552_08262015_BMI_RWB_1",0.90049934,0.30217109,0.42650179,0.51476063,0.1387337,0.08464565,0.85113301,30.5,23.3057,0.86499395,0.2231126,0.42957325,0.3617796,1.9,1.6422,0.59339538,0.0019,0.14468424,0.20710782,"","human","SMC","2018-09-05 00:00:00","true","{7829CD9D-980F-4E76-9C2C-4F91FBB92A17}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1575,"509BCCBPW","509BCCBPW_07092009_BMI_RWB_1",0.95641054,0.59253719,0.6493304,0.62380598,0.10831479,0.12741958,0.51267227,52.6,39.58066667,1,0.47723567,0.52861534,0.65124678,2.65,3.09896667,0.48104578,0.1455,0.2211199,0.33507851,"","machine","SWAMP","2011-07-07 00:00:00","false","{414D1987-37BD-4DC8-A355-BDE3D859D4C3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8984,"412M08599","412M08599_09302015_BMI_RWB_1",0.49342629,0.12380952,0.38667006,0.29109173,0,0.09801155,0.14778903,13.6,26.59653333,0.32052772,0.22087912,0.35503354,0.49674315,0,1.0673,0.38275379,0,0.13582184,0.22037354,"","human","SMC","2018-09-05 00:00:00","true","{86F739C9-B7E9-4606-A5FC-45423D421113}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10381,"SGLT508","SGLT508_08182016_BMI_RWB_1",0.2451426,0,0.36194184,0.13111603,0,0.14805351,0,7.8,26.15113333,0.17613551,0,0.41343179,0,0,0.84986667,0.4173176,0,0.1469596,0.19915236,"2018-01-11 14:31:21","human","SMC","2018-09-05 00:00:00","false","{33DCE918-4B98-46A0-9E54-73356449C9BE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5652,"404SMB021","404SMB021_03172004_BMI_CSBP_Trans_1",1.07252213,0.50108696,0.3817794,0.90813654,0.09693548,0.10008588,0.58644909,30.95,27.04406667,0.77631982,0.4183871,0.40059275,0.78036388,2,2.06313333,0.54237892,0.1077,0.12420043,0.44772099,"","human","SMC","2018-09-05 00:00:00","true","{54C5488C-7D2F-422A-A502-A85AB27D9E6F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
422,"105WER052","105WER052_08272003_BMI_RWB_1",0.98493211,0.62162162,0.60628503,0.74026604,0.0952381,0.11429323,0.51290189,42,36.78403333,0.8116462,0.57142857,0.60247761,0.68919502,3,3.2355,0.51497904,0.38333333,0.4026615,0.4423332,"","machine","SWAMP","2012-10-04 00:00:00","false","{7046C025-1EBD-4B2C-8395-46AAC3F20366}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8997,"901M14118","901M14118_04302015_BMI_RWB_1",0.77036384,0.36022059,0.37668933,0.68891348,0.12206028,0.14769792,0.48246283,23.35,26.66903333,0.58149129,0.2548913,0.39766374,0.48065716,0,1.20753333,0.36046191,0.0117,0.10110128,0.30882033,"","human","SMC","2018-09-05 00:00:00","true","{5BEDC230-F5F8-4E92-8ED9-F6CF1EF7726D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7486,"603UOW006","603UOW006_07192000_BMI_SNARL_1",0.85705866,0.70051145,0.56247997,0.938368,0.05432519,0.05752834,0.58620516,24,30.5473,0.49443782,0.39338157,0.48324022,0.57942365,0,1.93193333,0.24530926,0.14128657,0.1903184,0.38573772,"","human","SMC","2018-09-05 00:00:00","false","{5AB3D5A9-2A79-4764-8418-2F1050BAD7BC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,"412PS0052","412PS0052_05202008_BMI_RWB_2",0.5023092,0.36666667,0.29587166,0.82980865,0,0.07666598,0.24649591,6.7,25.8144,0.15555326,0,0.32482826,0.14083994,0,1.99516667,0.23525751,0,0.10201059,0.28479536,"","machine","SWAMP","2011-07-07 00:00:00","true","{5BB71951-FEA3-4B1E-B6BE-74344525C987}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8453,"903SLKYS3","903SLKYS3_05222000_BMI_CSBP_Trans_1",0.88569257,0.29361223,0.27516116,0.74529466,0.04214798,0.16258823,0.04407352,29.1,25.00636667,0.78138134,0.27378448,0.40519906,0.50185723,2.6,1.5687,0.7163531,0.15027747,0.11392835,0.54841716,"","human","SMC","2018-09-05 00:00:00","true","{43C51013-E444-4E45-BD23-78750828D9A2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2127,"532WE0760","532WE0760_08092001_BMI_RWB_1",0.94600587,0.51219512,0.58935659,0.59091959,0.15217391,0.12204572,0.74033706,46,39.1031,0.85697426,0.41304348,0.5121167,0.56222414,5,3.70463333,0.75832988,0.1012931,0.32345927,0.05585854,"","machine","SWAMP","2012-10-04 00:00:00","false","{34FE2AF4-94FF-4F2F-97CD-CFFF14C80DAC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,"519CE0787","519CE0787_08292007_BMI_RWB_1",0.41463961,0.15954545,0.42709831,0.28351556,0,0.11122308,0.08669585,17.95,34.48506667,0.22510759,0.32616959,0.43567451,0.54275281,0,1.99756667,0.234876,0,0.15204909,0.18945517,"","machine","SWAMP","2013-12-04 00:00:00","false","{B4531071-E325-45F8-B044-BF6BA2691B68}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7706,"632SND001","632SND001_06222005_BMI_TRC_1",1.08262078,0.66079639,0.62482476,0.77358317,0.11144343,0.09271671,0.68761399,35,32.978,0.72551765,0.55994313,0.52925057,0.8044391,4.85,4.53123333,0.60308682,0.3089,0.30573975,0.4851812,"","human","SMC","2018-09-05 00:00:00","false","{C02CD19F-CDB4-4833-800F-ED897951E535}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9164,"SMC00924","SMC00924_06202011_BMI_RWB_1",0.79973589,0.56452381,0.38938204,0.9982859,0,0.07218649,0.26721012,7.45,23.89356667,0.22757498,0.49642857,0.37790409,0.96838223,0,1.72453333,0.27827814,0.0016,0.10940639,0.27375241,"","human","SMC","2018-09-05 00:00:00","false","{0E16F603-98B2-427B-B6E1-38AAE194D33C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,"412PS0040","412PS0040_05202008_BMI_RWB_1",0.63488499,0.28214286,0.25247448,0.76340601,0,0.09854057,0.1453427,9.75,25.9195,0.23496546,0.30277778,0.32056768,0.71394393,0,2.1173,0.21584286,0,0.08415916,0.31880834,"","machine","SWAMP","2011-07-07 00:00:00","true","{61983B3B-2AA1-4B8E-8513-CB40915A25BD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8312,"902DLCDLM","902DLCDLM_11132000_BMI_CSBP_Trans_1",0.97311808,0.4280691,0.24529604,1,0.18605677,0.1514831,0.76089398,26.6,28.161,0.62889844,0.19609739,0.38671358,0.39135416,2.1,1.6914,0.61736697,0.0296,0.14027254,0.26829142,"","human","SMC","2018-09-05 00:00:00","true","{4FBA2104-8C2A-4BB4-AF79-5523C3B0F9A0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"108PS0197","108PS0197_08162012_BMI_RWB_1",0.98084198,0.41444169,0.59578918,0.42270188,0.09792968,0.14091888,0.4022252,42.35,39.9085,0.7368299,0.50426025,0.56125073,0.64077391,10.4,4.74796667,1,0.37706673,0.36960421,0.49337848,"","machine","SWAMP","2014-08-09 00:00:00","false","{01B8F1CB-C049-48F4-84C1-B0E72D302E3B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5184,"310ADLCUx","310ADLCUx_09171999_BMI_CSBP_Trans_1",0.23318276,0,0.56676975,0,0,0.06158906,0.3162151,7.45,31.918,0.01118802,0.13531746,0.48613096,0.09233707,0,1.5808,0.3011264,0,0.16866878,0.15778906,"","human","SMC","2018-09-05 00:00:00","false","{6A0708E2-585B-417E-81F7-515B77725644}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10101,"801RB8512","801RB8512_07192011_BMI_RWB_1",0.87159058,0.55949634,0.51403888,0.78889891,0.05201177,0.08779572,0.43554397,19.3,23.57506667,0.55571089,0.47135523,0.50279138,0.68847246,1.7,1.21326667,0.62978727,0.0142,0.16815391,0.18582584,"2017-04-04 16:00:20.763","human","SMC","2018-09-05 00:00:00","true","{B372F0FC-284A-48D9-A96A-5F1563B2E76A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4769,"206PET360","206PET360_04022003_BMI_CSBP_Trans_1",0.31499211,0.27,0.41834546,0.47598663,0.06347222,0.0883684,0.48589154,8.95,35.43853333,0,0.05236111,0.44054104,0.02259057,0,3.03363333,0.07017995,0,0.18206085,0.13227266,"","human","SMC","2018-09-05 00:00:00","false","{B1D120F3-5398-440C-862D-F5C459D0B686}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8731,"907SDSDR8","907SDSDR8_11131998_BMI_CSBP_Trans_1",0.56117967,0.28448413,0.38850528,0.54755222,0,0.10668644,0.10767433,19.75,25.22136667,0.52345145,0.09950219,0.40113773,0.18413042,0.55,0.6083,0.54314725,0,0.14198811,0.20862471,"","human","SMC","2018-09-05 00:00:00","true","{6A333874-132D-4314-BFD6-61B101627E3B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,"309SET","309SET_05312012_BMI_RWB_1",0.6716412,0.59977273,0.59541135,0.72254557,0.07050866,0.1037935,0.4471004,21.1,31.64203333,0.38671579,0.33219697,0.46683374,0.49584283,0,1.60553333,0.29719472,0.0205,0.176771,0.18141101,"","machine","SWAMP","2013-12-05 00:00:00","false","{4500E950-5676-4168-9DFE-BD27A9134311}",NA,NA,NA,NA,NA,NA,NA,NA,NA
