Region,EventCode,ProtocolCode,ProjectCode,ProjectName,AgencyCode,StationCode,StationName,SampleDate,CollectionTime,CollectionMethodCode,LocationCode,SampleTypeCode,CollectionDeviceDescr,CollectionDepth,UnitCollectionDepth,SieveSize,Replicate,LabSampleID,Metric,Result
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Percent Intolerant Taxa EPA Temp GLM,18.8
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Percent Intolerant Taxa EPA Temp GLM,10
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Percent Intolerant Taxa EPA Temp GLM,19
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Percent Mollusca,6
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Percent Mollusca,4
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Percent Mollusca,0
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Percent Mollusca,4
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Percent Mollusca,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Percent Mollusca,2
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Percent Mollusca,0
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Percent Mollusca,30
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Percent Mollusca,3
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Percent Mollusca,10
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Percent Mollusca,1
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Percent Mollusca,2
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Percent Mollusca,0
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Percent Mollusca,0
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Percent Mollusca,1
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Percent Mollusca,0
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Percent Mollusca,0
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Percent Mollusca,0
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Percent Mollusca,8
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Percent Mollusca,3
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Percent Mollusca,8
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Percent Mollusca,1
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Percent Non-Gastropoda Scrapers,5
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Percent Non-Gastropoda Scrapers,1
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Percent Non-Gastropoda Scrapers,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Percent Non-Gastropoda Scrapers,2
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Percent Non-Gastropoda Scrapers,2
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Percent Non-Gastropoda Scrapers,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Percent Non-Gastropoda Scrapers,0
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Percent Non-Gastropoda Scrapers,0
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Percent Non-Gastropoda Scrapers,2
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Percent Non-Gastropoda Scrapers,5
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Percent Non-Gastropoda Scrapers,0
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Percent Non-Gastropoda Scrapers,2
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Percent Non-Gastropoda Scrapers,2
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Percent Non-Gastropoda Scrapers,14
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Percent Non-Gastropoda Scrapers,6
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Percent Non-Gastropoda Scrapers,1
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Percent Non-Gastropoda Scrapers,3
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Percent Non-Gastropoda Scrapers,0
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Percent Non-Gastropoda Scrapers,4
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Percent Non-Gastropoda Scrapers,3
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Percent Non-Gastropoda Scrapers,1
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Percent Non-Gastropoda Scrapers,0
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Percent Non-Gastropoda Scrapers,4
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Percent Non-Insecta Taxa,19
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Percent Non-Insecta Taxa,22
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Percent Non-Insecta Taxa,24
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Percent Non-Insecta Taxa,21
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Percent Non-Insecta Taxa,16
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Percent Non-Insecta Taxa,13
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Percent Non-Insecta Taxa,12
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Percent Non-Insecta Taxa,23
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Percent Non-Insecta Taxa,15
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Percent Non-Insecta Taxa,19
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Percent Non-Insecta Taxa,32
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Percent Non-Insecta Taxa,18
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Percent Non-Insecta Taxa,12
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Percent Non-Insecta Taxa,11
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Percent Non-Insecta Taxa,20
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Percent Non-Insecta Taxa,10
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Percent Non-Insecta Taxa,20
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Percent Non-Insecta Taxa,6
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Percent Non-Insecta Taxa,14
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Percent Non-Insecta Taxa,17
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Percent Non-Insecta Taxa,20
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Percent Non-Insecta Taxa,20
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Percent Non-Insecta Taxa,22
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Percent Non-Insecta Taxa,27
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Percent Oligochaeta,4
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Percent Oligochaeta,10
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Percent Oligochaeta,9
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Percent Oligochaeta,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Percent Oligochaeta,24
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Percent Oligochaeta,37
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Percent Oligochaeta,4
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Percent Oligochaeta,0
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Percent Oligochaeta,2
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Percent Oligochaeta,0
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Percent Oligochaeta,3
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Percent Oligochaeta,1
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Percent Oligochaeta,0
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Percent Oligochaeta,1
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Percent Oligochaeta,0
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Percent Oligochaeta,1
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Percent Oligochaeta,3
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Percent Oligochaeta,1
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Percent Oligochaeta,4
