"objectid","sampleid","stationcode","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
3335,"304CAW081_05282003_BMI_TRC_1","304CAW081","2003-05-28 00:00:00",5,28,2003,"BMI_TRC",1,"",515,20,20,1.3592233,2.56410256,13.30380099,14.35,1.07863911,0.66,0.84293884,0.19,0.96078897,0.4,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{54BF08A6-0EED-41B7-BE51-59CC1619A00B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"719FCA001_06242008_BMI_RWB_MCM_1","719FCA001","2008-06-24 00:00:00",6,24,2008,"BMI_RWB_MCM",1,"",578,20,20,1.03806228,9.25925926,12.16669879,12.8,1.05205202,0.61,1.16057252,0.81,1.10631227,0.75,"2018-09-02 07:18:37","Distinct set to NA","Yes",2,"machine","SWAMP","2015-02-04 00:00:00","false","{F6EB8677-D94C-44BA-A7B5-2D8E3F7776ED}",NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"105WE1091_07142015_BMI_RWB_1","105WE1091","2015-07-14 00:00:00",7,14,2015,"BMI_RWB",1,"",556,20,20,17.44604317,10.90909091,17.61736111,14.95,0.84859474,0.21,0.92051101,0.33,0.88455287,0.24,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-08-03 00:00:00","false","{93105E1B-85A8-43BF-A2B6-6C352821E850}",NA,NA,NA,NA,NA,NA,NA,NA,NA
675,"113GAR105_06142010_BMI_RWB_1","113GAR105","2010-06-14 00:00:00",6,14,2010,"BMI_RWB",1,"",592,20,20,19.08783784,11.82795699,15.10477206,17.35,1.14864362,0.78,1.03727992,0.58,1.09296177,0.72,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-07-12 00:00:00","false","{30A8036F-F8F2-4834-89C7-CF787029D2CE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3255,"111WER077_07222003_BMI_TRC_1","111WER077","2003-07-22 00:00:00",7,22,2003,"BMI_TRC",1,"",522,20,20,0,0,18.33574912,16.35,0.89170068,0.28,0.82691923,0.17,0.85930996,0.19,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{0948EF8B-A0C0-4FE3-A19B-BB70E5335A8D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9921,"SMC04670_06262008_BMI_RWB_MCM_1","SMC04670","2008-06-26 00:00:00",6,26,2008,"BMI_RWB_MCM",1,"SMC",573,20,20,0.34904014,12.5,7.79591174,2,0.25654472,0,0.28875635,0,0.27265053,0,"2016-09-07 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{05B07C0B-D86E-4A6F-88BA-2EA1B6214331}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3264,"113CE0001_06082004_BMI_TRC_1","113CE0001","2004-06-08 00:00:00",6,8,2004,"BMI_TRC",1,"",489,1,20,0.40899796,4.87804878,15.08738937,13.3,0.8815309,0.27,0.66803663,0.03,0.77478377,0.08,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{6A2CA52B-CAD4-450B-8509-E6738FAC9AE2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2239,"540PS0258_08312011_BMI_RWB_1","540PS0258","2011-08-31 00:00:00",8,31,2011,"BMI_RWB",1,"",598,20,20,6.18729097,8.82352941,12.31828173,9.3,0.75497543,0.1,0.79539207,0.13,0.77518375,0.08,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-06-07 00:00:00","false","{C788A435-6D9E-4A00-92C0-E1E057DE8DCC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1596,"509MLC145_08062013_BMI_RWB_1","509MLC145","2013-08-06 00:00:00",8,6,2013,"BMI_RWB",1,"",590,20,20,1.3559322,7.24637681,13.31744337,14.9,1.11883337,0.73,1.01293827,0.53,1.06588582,0.66,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2015-02-04 00:00:00","false","{38F97176-6E91-4EE3-A7C0-E3B3542E4422}",NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"903ACPCT1_05252010_BMI_RWB_MCM_2","903ACPCT1","2010-05-25 00:00:00",5,25,2010,"BMI_RWB_MCM",2,"",159,1,1,0.62893082,2.5,6.23307465,7,1.12304126,0.74,1.11692085,0.74,1.11998106,0.77,"2018-09-02 07:18:37","Distinct set to NA","Yes",2,"machine","SWAMP","2012-05-03 00:00:00","true","{C0686F7F-EB58-4409-9910-72410C9B1747}",NA,NA,NA,NA,NA,NA,NA,NA,NA
123,"909SLAW02_11162005_BMI_CSBP_Comp_1","909SLAW02","2005-11-16 00:00:00",11,16,2005,"BMI_CSBP_Comp",1,"",487,1,20,16.63244353,5,6.7064593,6,0.89465987,0.29,0.75514065,0.09,0.82490026,0.14,"2018-09-02 06:52:35","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-09 00:00:00","true","{7662F038-03CF-4690-AA6E-2BAD52810D0C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9816,"314SYC_04152001_BMI_CSBP_Trans_1","314SYC","2001-04-15 00:00:00",4,15,2001,"BMI_CSBP_Trans",1,"SWAMP",932,20,20,0.43243243,12.90322581,7.87194483,7.95,1.00991561,0.52,0.70832515,0.05,0.85912038,0.19,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{63E6B06B-177B-4A03-A624-A825E3B63889}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7223,"521BCDMRx_10252000_BMI_CSBP_Trans_1","521BCDMRx","2000-10-25 00:00:00",10,25,2000,"BMI_CSBP_Trans",1,"SWAMP",953,20,20,0,0,17.10981152,18.3,1.06956175,0.64,1.00926658,0.52,1.03941417,0.6,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{C76B0839-881D-4DAD-81B4-B19A7ABD5A86}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2897,"903NP9UAC_05032017_BMI_RWB_1","903NP9UAC","2017-05-03 00:00:00",5,3,2017,"BMI_RWB",1,"",600,20,20,1.18243243,6.97674419,6.46973309,7.55,1.16697241,0.81,0.94832029,0.39,1.05764635,0.64,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-08-07 00:00:00","false","{B2C1045E-028E-46BB-8668-0CD84724D6E1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2502,"637CE0591_06162004_BMI_RWB_1","637CE0591","2004-06-16 00:00:00",6,16,2004,"BMI_RWB",1,"",472,1,20,0,0,11.84978525,5.75,0.48524086,0,0.20361883,0,0.34442985,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{AC029496-39B5-401A-90E2-5497F33347CF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
722,"113WER082_09212004_BMI_RWB_3","113WER082","2004-09-21 00:00:00",9,21,2004,"BMI_RWB",3,"",492,1,1,40.24390244,9.75609756,14.74747607,11,0.74589034,0.09,0.96985392,0.43,0.85787213,0.19,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","false","{0D603098-6A68-4A92-A5F8-12D711CD9387}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2410,"631PS0001_08132008_BMI_RWB_1","631PS0001","2008-08-13 00:00:00",8,13,2008,"BMI_RWB",1,"",456,1,20,3.72807018,10.52631579,13.05454003,15.95,1.22179716,0.88,0.83829794,0.18,1.03004755,0.57,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","false","{3DCF4262-C3FD-4420-A7C7-FE15B9D8A1EB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
541,"111FCA207_06032009_BMI_RWB_1","111FCA207","2009-06-03 00:00:00",6,3,2009,"BMI_RWB",1,"",585,20,20,8.71794872,10.25641026,19.99291582,15.35,0.76777195,0.11,0.65634756,0.03,0.71205976,0.04,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2015-02-04 00:00:00","false","{DEA2D4F7-782F-436E-8237-2049B7F05283}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9864,"315TCI_04212001_BMI_CSBP_Trans_1","315TCI","2001-04-21 00:00:00",4,21,2001,"BMI_CSBP_Trans",1,"SWAMP",866,20,20,0.46189376,6.66666667,7.08155941,7.55,1.06614935,0.64,0.83192181,0.17,0.94903558,0.38,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{F2FC067D-D6EF-490D-8960-3D372170977D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4725,"SMC00827_06152009_BMI_RWB_1","SMC00827","2009-06-15 00:00:00",6,15,2009,"BMI_RWB",1,"SMC",584,20,20,1.02739726,5.12820513,7.84811527,9.85,1.25507841,0.91,0.82421891,0.16,1.03964866,0.6,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{14C70D59-66ED-4856-A000-17B362C71D21}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10243,"802HYC267_06272006_BMI_RWB_1","802HYC267","2006-06-27 00:00:00",6,27,2006,"BMI_RWB",1,"SWAMP",462,1,20,1.2987013,22.22222222,6.4440553,5.55,0.8612589,0.23,0.65959008,0.03,0.76042449,0.07,"2017-04-04 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{39BD5F77-5FAB-4D16-A403-FA0CED9351EA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2179,"536PS0107_07172012_BMI_RWB_1","536PS0107","2012-07-17 00:00:00",7,17,2012,"BMI_RWB",1,"",331,1,1,12.08459215,10.86956522,13.1315345,14,1.06613587,0.64,1.18742416,0.85,1.12678002,0.79,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{A94F145D-5861-4C39-A82B-DE0214D585F7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3218,"110CE0229_07192006_BMI_TRC_1","110CE0229","2006-07-19 00:00:00",7,19,2006,"BMI_TRC",1,"",511,20,20,0,0,14.00363103,13.5,0.96403568,0.43,0.67788056,0.04,0.82095812,0.13,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-05 00:00:00","false","{219DF893-1488-4A0C-90DB-B4CFFA506388}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2796,"901BELOLV_04262016_BMI_RWB_1","901BELOLV","2016-04-26 00:00:00",4,26,2016,"BMI_RWB",1,"",607,20,20,1.15321252,4.6875,6.50140937,6.85,1.0536177,0.61,0.87618266,0.24,0.96490018,0.41,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2018-05-03 00:00:00","true","{638DE594-AE58-43AF-AE4D-2B70BCF66038}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8447,"403STC019_02042003_BMI_CSBP_Trans_1","403STC019","2003-02-04 00:00:00",2,4,2003,"BMI_CSBP_Trans",1,"SWAMP",880,20,20,0,0,7.7337001,5.25,0.67884711,0.05,0.34842699,0,0.51363705,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{CEBEFBDF-661C-4B0E-8FC6-88303057E5A3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2329,"603DDM005_09132011_BMI_RWB_2","603DDM005","2011-09-13 00:00:00",9,13,2011,"BMI_RWB",2,"",597,20,20,3.85259631,13.20754717,15.56485511,15.95,1.02474452,0.55,1.08000456,0.67,1.05237454,0.63,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-06-07 00:00:00","false","{337CA3B2-56DA-43CF-B8F7-79F8217C973D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
920,"205SAR080_05142009_BMI_RWB_1","205SAR080","2009-05-14 00:00:00",5,14,2009,"BMI_RWB",1,"",614,20,20,8.95765472,6.06060606,14.70905281,18.6,1.26452738,0.92,0.96771667,0.43,1.11612203,0.77,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-07 00:00:00","false","{BC8A9A3F-F23A-4A2C-982E-90DBDE466FB7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10056,"801RB8294_05202010_BMI_RWB_1","801RB8294","2010-05-20 00:00:00",5,20,2010,"BMI_RWB",1,"SWAMP",55,1,1,0,0,8.91784096,6,0.67280859,0.04,0.73855549,0.07,0.70568204,0.03,"2017-04-04 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{582B4DE8-DAF8-4015-BE4B-07A2293267F2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,"518SED086_08172011_BMI_RWB_1","518SED086","2011-08-17 00:00:00",8,17,2011,"BMI_RWB",1,"",617,20,20,19.28687196,7.14285714,22.12936129,25.35,1.1455369,0.78,1.05581198,0.62,1.10067444,0.74,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-06-07 00:00:00","false","{F5679AFF-B335-4678-9B12-4579DBC1433F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7922,"509DCPWxx_10092002_BMI_CSBP_Trans_1","509DCPWxx","2002-10-09 00:00:00",10,9,2002,"BMI_CSBP_Trans",1,"SWAMP",894,20,20,2.34899329,9.09090909,17.22989046,13,0.75450277,0.1,0.58935928,0.01,0.67193102,0.02,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{875BE0B2-BC5D-44FD-86CC-129CA9DB16B3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6542,"603CON001_09062006_BMI_TRC_3","603CON001","2006-09-06 00:00:00",9,6,2006,"BMI_TRC",3,"SWAMP",574,20,20,0,0,10.3408873,12.2,1.17978271,0.83,1.06513319,0.64,1.12245795,0.78,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{977BF96C-7E05-4BC5-975F-FC62CB12E82F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"907SDSVC3_06162005_BMI_CSBP_Comp_1","907SDSVC3","2005-06-16 00:00:00",6,16,2005,"BMI_CSBP_Comp",1,"",497,1,20,7.24346076,23.07692308,6.72409601,4,0.5948755,0.02,0.90437237,0.3,0.74962394,0.06,"2018-09-02 06:52:35","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{DF908043-36F3-401C-8C71-E8689384F330}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2490,"635PS0146_09032014_BMI_RWB_1","635PS0146","2014-09-03 00:00:00",9,3,2014,"BMI_RWB",1,"",591,20,20,1.86125212,3.125,15.1284144,6.6,0.43626515,0,0.11752644,0,0.2768958,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-08-04 00:00:00","false","{15BDEA56-D0D2-4106-AC6A-F79892456F5D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,"403WE1021_05232016_BMI_RWB_1","403WE1021","2016-05-23 00:00:00",5,23,2016,"BMI_RWB",1,"",40,1,1,0,0,11.23235528,3,0.26708557,0,0.13123731,0,0.19916144,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2018-06-11 00:00:00","false","{7C4DC733-650F-4ED5-B832-A46F7542A88A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2704,"801SDC418_06022014_BMI_RWB_1","801SDC418","2014-06-02 00:00:00",6,2,2014,"BMI_RWB",1,"",589,20,20,0,0,8.2056028,3,0.36560385,0,0.34537658,0,0.35549022,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-05-05 00:00:00","true","{81F7BCF0-6511-4B5C-9802-04D466134826}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5451,"903SLSLR3_06172006_BMI_CSBP_Trans_1","903SLSLR3","2006-06-17 00:00:00",6,17,2006,"BMI_CSBP_Trans",1,"SWAMP",893,20,20,45.35274356,12.5,6.38485915,4,0.62648211,0.02,0.83537044,0.18,0.73092627,0.05,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{F932F69F-7E9F-4F64-88E7-F68FB8A95C27}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2892,"903NP9SLR_03192015_BMI_RWB_1","903NP9SLR","2015-03-19 00:00:00",3,19,2015,"BMI_RWB",1,"",306,1,1,0.32679739,6.66666667,6.4063196,4,0.62438346,0.02,0.51504337,0,0.56971342,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2018-02-08 00:00:00","false","{AE3AAFE3-44CC-4ADC-8CA1-DDC2D206CA9E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3303,"204CE0282_05232006_BMI_TRC_1","204CE0282","2006-05-23 00:00:00",5,23,2006,"BMI_TRC",1,"",492,1,20,0.20325203,3.84615385,13.8759274,6.75,0.48645397,0,0.31722382,0,0.4018389,0,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-05 00:00:00","false","{57F8B5F5-4206-4D0F-B97E-06CFACE8857C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3340,"304CE0212_08072006_BMI_TRC_1","304CE0212","2006-08-07 00:00:00",8,7,2006,"BMI_TRC",1,"",497,1,20,0,0,14.97520596,17.35,1.15858173,0.8,0.92842933,0.34,1.04350553,0.61,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-05 00:00:00","false","{858F020E-3607-4D68-A2A8-34C1A82A6491}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2443,"633WE0991_09092014_BMI_RWB_1","633WE0991","2014-09-09 00:00:00",9,9,2014,"BMI_RWB",1,"",561,20,20,3.56506239,4.6875,16.827473,12.7,0.75471819,0.1,0.72627262,0.06,0.7404954,0.05,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-08-04 00:00:00","false","{E7FCE426-39A0-4DA5-8272-CFC134325C6A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6462,"603UOW009_08262008_BMI_RWB_1","603UOW009","2008-08-26 00:00:00",8,26,2008,"BMI_RWB",1,"SWAMP",677,20,20,0,0,11.3963869,9,0.78972398,0.13,1.06304825,0.64,0.92638611,0.32,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{541FCAFF-0AD9-4580-A288-D3730F1CC87C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8509,"308BGC_04072004_BMI_CSBP_Trans_1","308BGC","2004-04-07 00:00:00",4,7,2004,"BMI_CSBP_Trans",1,"SWAMP",777,20,20,10.16731017,8,13.19390024,13.1,0.99288306,0.49,1.21985071,0.89,1.10636688,0.75,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{619624C3-9A4B-46AB-AD2F-834B62A43E4F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5233,"906LPLPC4_06172006_BMI_CSBP_Trans_1","906LPLPC4","2006-06-17 00:00:00",6,17,2006,"BMI_CSBP_Trans",1,"SWAMP",897,20,20,6.46599777,12.5,8.21990672,4.55,0.55353426,0.01,0.58172393,0.01,0.5676291,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{02B83844-45C9-48AF-9723-09F2DAEDDF4B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4710,"SMC00660_07142015_BMI_RWB_1","SMC00660","2015-07-14 00:00:00",7,14,2015,"BMI_RWB",1,"SMC",610,20,20,1.14754098,7.5,7.80310477,6.85,0.8778557,0.26,0.49473489,0,0.6862953,0.03,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{18B965E9-3517-447B-B011-18ECD623B3E1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3567,"554WE1002_06252002_BMI_TRC_1","554WE1002","2002-06-25 00:00:00",6,25,2002,"BMI_TRC",1,"",519,20,20,0,0,13.04001836,13.8,1.05828072,0.62,1.10277867,0.72,1.0805297,0.69,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{1763098E-5186-43C4-A764-AD265FAE9A63}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,"314CE0200_06062006_BMI_RWB_1","314CE0200","2006-06-06 00:00:00",6,6,2006,"BMI_RWB",1,"",515,20,20,2.13592233,9.52380952,7.87280951,6.65,0.8446794,0.21,0.58590385,0.01,0.71529162,0.04,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-05 00:00:00","false","{3ADD4BCC-36D7-4722-9387-D5AC40C242F2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4375,"904M21729_06142016_BMI_RWB_1","904M21729","2016-06-14 00:00:00",NA,NA,NA,"BMI_RWB",1,"",618,20,20,1.94174757,6.06060606,6.86473536,6.65,0.96871906,0.43,0.71429625,0.06,0.84150766,0.16,"2018-01-10 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{DA47CF75-EE8C-40CC-A139-174E534EBF25}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,"304CAW081_05282003_BMI_RWB_1","304CAW081","2003-05-28 00:00:00",5,28,2003,"BMI_RWB",1,"",495,1,20,0,0,13.30380099,15.35,1.15380559,0.79,0.93596969,0.36,1.04488764,0.61,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{ACA1E21F-515F-4C60-B623-BFFA2F8C72DF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6451,"603UOW003_08252008_BMI_SNARL_1","603UOW003","2008-08-25 00:00:00",8,25,2008,"BMI_SNARL",1,"SWAMP",1952,20,20,0,0,11.21352436,8.1,0.72234203,0.07,0.88649622,0.26,0.80441913,0.11,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{97B87798-7915-415A-B071-6219D667AA83}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3609,"801SGB017_05242005_BMI_TRC_1","801SGB017","2005-05-24 00:00:00",5,24,2005,"BMI_TRC",1,"",499,1,1,33.26653307,8.33333333,8.95308045,5,0.558467,0.01,0.56604554,0.01,0.56225627,0,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{B88C9A28-A68A-4647-B362-3B9C5C6583C5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,"404S34120_06212012_BMI_RWB_1","404S34120","2012-06-21 00:00:00",6,21,2012,"BMI_RWB",1,"",601,20,20,0,0,7.69599199,5.7,0.74064526,0.09,0.43990898,0,0.59027712,0.01,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","true","{069999A6-B317-4BC3-B425-047C93B44AF2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5359,"904CBESC6_11082000_BMI_CSBP_Trans_1","904CBESC6","2000-11-08 00:00:00",11,8,2000,"BMI_CSBP_Trans",1,"SWAMP",978,20,20,0,0,7.10582205,5.85,0.82326858,0.18,0.83263004,0.18,0.82794931,0.14,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{5F1DB42D-8D7A-4E92-BB28-2C3D0A521D9B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8066,"507SCCPWx_10022002_BMI_CSBP_Trans_1","507SCCPWx","2002-10-02 00:00:00",10,2,2002,"BMI_CSBP_Trans",1,"SWAMP",891,20,20,2.13243547,13.79310345,14.46017064,16.3,1.12723428,0.75,1.25525288,0.92,1.19124358,0.88,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{531F4E6E-6B5D-4108-9497-63802D81F68E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5280,"904ENCGVR_09021998_BMI_CSBP_Trans_1","904ENCGVR","1998-09-02 00:00:00",9,2,1998,"BMI_CSBP_Trans",1,"SWAMP",877,20,20,13.97228637,25,7.66829267,4.65,0.60639313,0.02,0.474925,0,0.54065906,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{4BCD5363-9023-4397-974D-74B629B77C92}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2936,"904WE1125_05232002_BMI_RWB_1","904WE1125","2002-05-23 00:00:00",5,23,2002,"BMI_RWB",1,"",443,1,20,0,0,6.86137295,6.95,1.01291681,0.53,0.55702315,0.01,0.78496998,0.09,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","true","{AD13626C-BA1C-46BE-9EB4-40440AAACDEA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3398,"402WE0536_06142000_BMI_TRC_1","402WE0536","2000-06-14 00:00:00",6,14,2000,"BMI_TRC",1,"",480,1,20,0.41666667,2.12765957,11.11216318,13.8,1.24188241,0.9,0.86151809,0.22,1.05170025,0.63,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","true","{AF8B13FA-B028-4D8D-89E0-3D61FBDEF262}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8454,"403STC025_06042003_BMI_CSBP_Trans_1","403STC025","2003-06-04 00:00:00",6,4,2003,"BMI_CSBP_Trans",1,"SWAMP",892,20,20,0,0,6.56779134,7.15,1.08864604,0.68,0.95473217,0.4,1.0216891,0.55,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{57C30FC9-B0A3-4222-A137-510AC1487A30}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6255,"632MUR001_07092003_BMI_SNARL_1","632MUR001","2003-07-09 00:00:00",7,9,2003,"BMI_SNARL",1,"SWAMP",1902,20,20,0,0,14.24961872,17.35,1.21757644,0.87,1.00984669,0.52,1.11371157,0.76,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{0F9F2F5E-FA05-404C-BB4B-A6E26F209EF6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4958,"412M08597_07162015_BMI_RWB_MCM_2","412M08597","2015-07-16 00:00:00",7,16,2015,"BMI_RWB_MCM",2,"SMC",595,20,20,0.16806723,3.22580645,7.70308802,6.85,0.88925376,0.28,0.57442665,0.01,0.73184021,0.05,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{13AB8B79-ECC4-4592-9088-459420DA1BD8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
